# Produced by delphy version 0.99 (build 2020, commit 8e1dda4)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-init-heuristic <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs/ebola_delphy.log <DASH-DASH>v0-log-every 200000 <DASH-DASH>v0-out-trees-file delphy_outputs/ebola_delphy.trees <DASH-DASH>v0-tree-every 1000000 <DASH-DASH>v0-out-beast-xml beast2_run/ebola.xml
Sample	posterior_for_Delphy	likelihood_really_logG	prior	treeLikelihood_really_logG	TreeHeight	clockRate	kappa	CoalescentExponential	ePopSize	growthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
949400000	-22762.8	-26676.2	3913.38	-26676.2	0.276221	0.00243653	6.62255	152.989	0.0676632	5.01661	0.318523	0.216466	0.198271	0.26674
949600000	-22834.2	-26699.5	3865.28	-26699.5	0.283725	0.00172696	6.56448	105.271	0.113699	1.37547	0.310884	0.214234	0.198913	0.275969
949800000	-22864	-26704.2	3840.21	-26704.2	0.298929	0.00156988	8.35288	81.3746	0.196947	8.36752	0.320759	0.211782	0.200721	0.266737
950000000	-22794.8	-26688.6	3893.78	-26688.6	0.306711	0.00205973	11.8698	134.571	0.0806467	4.71851	0.321906	0.213004	0.197063	0.268027
950200000	-22779.3	-26685.9	3906.6	-26685.9	0.298351	0.00220814	11.9256	147.008	0.0591605	1.94769	0.321143	0.211818	0.192763	0.274275
950400000	-22793.6	-26684	3890.38	-26684	0.27424	0.00221044	10.469	130.919	0.0816774	3.67454	0.31816	0.212092	0.199084	0.270664
950600000	-22851.7	-26698.9	3847.2	-26698.9	0.271261	0.00186413	8.10253	88.6107	0.234979	12.0884	0.312692	0.219719	0.200419	0.26717
950800000	-22878	-26706.9	3828.92	-26706.9	0.271975	0.00142513	8.62892	70.4791	0.257888	10.4502	0.316887	0.215445	0.201023	0.266645
951000000	-22841.9	-26714.6	3872.74	-26714.6	0.376059	0.00189618	10.9645	113.618	0.10265	4.61925	0.316098	0.211758	0.196037	0.276107
951200000	-22804.1	-26688.6	3884.53	-26688.6	0.262827	0.00219127	5.51674	124.354	0.0990417	8.38853	0.312953	0.212587	0.203902	0.270558
951400000	-22786.3	-26686.7	3900.43	-26686.7	0.296376	0.00183342	11.1223	140.665	0.0581462	-1.22692	0.318329	0.216224	0.20125	0.264197
951600000	-22775.8	-26680.2	3904.36	-26680.2	0.266117	0.00274812	10.9392	144.936	0.0709424	6.549	0.319357	0.210063	0.202457	0.268123
951800000	-22790.2	-26686.4	3896.21	-26686.4	0.286481	0.00233431	6.58751	135.843	0.0791452	1.39977	0.319354	0.214195	0.194165	0.272286
952000000	-22856.8	-26702.6	3845.81	-26702.6	0.278768	0.00151544	9.01157	86.9713	0.181288	6.84283	0.320938	0.215731	0.197135	0.266196
952200000	-22799.5	-26691.3	3891.84	-26691.3	0.304408	0.0026935	8.2313	131.863	0.0797346	1.88686	0.317866	0.217681	0.198264	0.266189
952400000	-22790.8	-26684.3	3893.55	-26684.3	0.25623	0.00232649	7.23299	134.506	0.156557	16.518	0.321274	0.215781	0.19869	0.264255
952600000	-22846.3	-26699.2	3852.85	-26699.2	0.28076	0.00185875	10.7195	94.0609	0.139895	6.37287	0.322054	0.211617	0.195121	0.271207
952800000	-22807	-26687.3	3880.27	-26687.3	0.258348	0.00218227	8.67049	121.444	0.159337	13.2629	0.315225	0.216745	0.200868	0.267163
953000000	-22799.6	-26700.9	3901.28	-26700.9	0.287115	0.00231974	4.87763	140.323	0.0640166	3.37743	0.316351	0.215484	0.192933	0.275232
953200000	-22791.5	-26684.8	3893.34	-26684.8	0.267637	0.00280906	9.84907	134.321	0.109932	11.5388	0.316748	0.209888	0.199393	0.273972
953400000	-22802.7	-26693.9	3891.14	-26693.9	0.351885	0.00215958	13.3317	131.873	0.0692571	0.310031	0.321442	0.215176	0.1985	0.264881
953600000	-22771.7	-26680.9	3909.26	-26680.9	0.26439	0.00273724	8.85874	149.595	0.0824759	6.65364	0.326444	0.209112	0.198833	0.265611
953800000	-22810.8	-26694.5	3883.69	-26694.5	0.333388	0.00164784	6.79845	123.492	0.0858016	2.35289	0.315867	0.215256	0.19631	0.272567
954000000	-22815.8	-26695.2	3879.32	-26695.2	0.305005	0.00190037	8.23593	119.361	0.0830993	1.14348	0.315976	0.215819	0.200273	0.267932
954200000	-22757	-26680.8	3923.79	-26680.8	0.287439	0.00248153	5.34667	162.903	0.0551691	6.16286	0.326969	0.210076	0.196106	0.266848
954400000	-22800.5	-26686.1	3885.52	-26686.1	0.271401	0.00240164	7.23708	125.449	0.0795856	5.65574	0.316173	0.215581	0.20184	0.266406
954600000	-22794.1	-26685.6	3891.52	-26685.6	0.2825	0.00257177	9.81747	132.306	0.0971689	9.73446	0.318117	0.213888	0.201596	0.266399
954800000	-22848.5	-26699.7	3851.16	-26699.7	0.291761	0.00196323	6.73493	91.6372	0.155414	5.34669	0.311722	0.217535	0.198214	0.272529
955000000	-22819.6	-26698.1	3878.44	-26698.1	0.317088	0.00284116	7.60783	118.624	0.10017	3.84066	0.315371	0.213681	0.198516	0.272431
955200000	-22806.3	-26690.4	3884.15	-26690.4	0.285788	0.00213576	5.39616	124.029	0.113732	6.9686	0.316499	0.219041	0.198028	0.266431
955400000	-22808.3	-26692.4	3884.08	-26692.4	0.316537	0.00228878	17.8238	125.577	0.0790281	-0.905871	0.319827	0.207141	0.198961	0.27407
955600000	-22791.1	-26687.1	3896.05	-26687.1	0.297116	0.0021973	6.46992	135.703	0.078616	2.99929	0.3181	0.211814	0.203096	0.26699
955800000	-22812.5	-26703.1	3890.6	-26703.1	0.293727	0.00199723	7.53115	130.63	0.087602	3.62209	0.323444	0.207808	0.199312	0.269437
956000000	-22794.8	-26688.9	3894.07	-26688.9	0.3024	0.00250998	9.11444	134.402	0.0778842	6.75709	0.320785	0.210338	0.199501	0.269376
956200000	-22790.3	-26690	3899.71	-26690	0.340655	0.00197978	12.3101	140.073	0.0505102	-3.50692	0.317671	0.210054	0.198918	0.273357
956400000	-22793.4	-26687.7	3894.28	-26687.7	0.288776	0.00217157	12.3494	135.09	0.0808	2.75094	0.325376	0.213836	0.191446	0.269343
956600000	-22794	-26697	3902.99	-26697	0.296681	0.00196964	8.92237	143.301	0.085411	4.18237	0.320354	0.215128	0.20171	0.262808
956800000	-22774.5	-26682.7	3908.19	-26682.7	0.290226	0.00238611	9.32516	148.417	0.0710008	4.90291	0.320545	0.214487	0.200384	0.264584
957000000	-22844.8	-26702.9	3858.1	-26702.9	0.30304	0.00178938	4.94951	97.8996	0.136514	2.7118	0.32412	0.208973	0.203658	0.263249
957200000	-22816.1	-26693.7	3877.63	-26693.7	0.266684	0.00335887	8.22034	118.312	0.124198	8.54501	0.320893	0.210313	0.201378	0.267417
957400000	-22807	-26688.4	3881.4	-26688.4	0.259899	0.00191952	8.07284	121.952	0.112296	8.62529	0.316305	0.216575	0.196482	0.270638
957600000	-22789.6	-26685.6	3896.04	-26685.6	0.290884	0.00291558	13.3533	137.484	0.109235	8.05257	0.323025	0.214697	0.199639	0.262638
957800000	-22810.4	-26691.6	3881.18	-26691.6	0.271519	0.00182644	10.9048	121.856	0.0878363	3.33641	0.319756	0.212537	0.198402	0.269306
958000000	-22883	-26710.9	3827.89	-26710.9	0.316728	0.00156249	9.52756	68.5689	0.12564	0.0185141	0.320844	0.220835	0.195558	0.262762
958200000	-22836.8	-26697	3860.18	-26697	0.286446	0.00204196	7.8832	101.208	0.182761	9.65545	0.324081	0.208346	0.198766	0.268807
958400000	-22799.8	-26687.6	3887.82	-26687.6	0.267602	0.00220581	9.094	128.605	0.11244	9.25018	0.320368	0.210113	0.197425	0.272094
958600000	-22822.7	-26695.8	3873.07	-26695.8	0.273185	0.00190286	8.93211	113.814	0.128106	5.19354	0.324746	0.20794	0.199711	0.267603
958800000	-22830.5	-26699.8	3869.27	-26699.8	0.307519	0.00212516	6.2324	109.336	0.129784	2.11864	0.325394	0.213293	0.194983	0.26633
959000000	-22826	-26692.9	3866.94	-26692.9	0.281358	0.0015904	7.65235	107.816	0.149652	12.6326	0.318963	0.21556	0.196439	0.269037
959200000	-22829.7	-26695.7	3866.08	-26695.7	0.302421	0.00217039	12.639	107.004	0.0911743	1.19903	0.315141	0.216739	0.196955	0.271165
959400000	-22798	-26686.8	3888.76	-26686.8	0.272824	0.00217753	10.9236	129.719	0.107056	5.96109	0.3159	0.213331	0.197717	0.273052
959600000	-22742.6	-26674.2	3931.64	-26674.2	0.264826	0.00278191	15.5802	172.551	0.0549172	3.00017	0.319864	0.217011	0.19622	0.266905
959800000	-22750.2	-26678.1	3927.83	-26678.1	0.286684	0.00219201	8.6589	167.386	0.043504	3.56083	0.323823	0.215395	0.196207	0.264576
960000000	-22788	-26684.8	3896.83	-26684.8	0.278699	0.00271276	7.7998	136.815	0.0825137	2.38407	0.318518	0.21459	0.19727	0.269622
960200000	-22777.8	-26681.4	3903.63	-26681.4	0.28023	0.00248872	9.62676	143.692	0.0635005	1.53442	0.315689	0.213666	0.200985	0.269661
960400000	-22765.5	-26679	3913.5	-26679	0.262464	0.00272903	5.44621	153.164	0.0803574	10.6853	0.319854	0.214702	0.197957	0.267488
960600000	-22795.2	-26682.7	3887.49	-26682.7	0.261348	0.00236412	7.88508	128.501	0.160813	12.9542	0.320317	0.216618	0.199482	0.263583
960800000	-22775.9	-26682.3	3906.39	-26682.3	0.286573	0.00297115	7.70495	146.697	0.0971558	8.0844	0.312183	0.213751	0.199507	0.27456
961000000	-22769.1	-26691.6	3922.56	-26691.6	0.279369	0.00240732	7.42694	161.934	0.0498075	1.52193	0.316455	0.216235	0.200643	0.266668
961200000	-22727.8	-26670	3942.19	-26670	0.270511	0.00302534	10.6525	181.919	0.0375995	1.63591	0.322101	0.215036	0.19485	0.268013
961400000	-22756.2	-26676.8	3920.63	-26676.8	0.267071	0.00320408	9.75411	160.751	0.0557186	6.6207	0.320164	0.213286	0.198292	0.268259
961600000	-22795.6	-26684.4	3888.84	-26684.4	0.268919	0.00224511	11.7532	129.862	0.0868939	9.82465	0.320067	0.212622	0.198776	0.268535
961800000	-22837.3	-26701.6	3864.32	-26701.6	0.328545	0.00279066	12.5924	105.924	0.144512	8.17463	0.324519	0.21339	0.195486	0.266606
962000000	-22784.3	-26680.3	3895.95	-26680.3	0.260477	0.00241475	10.055	137.075	0.120081	12.2995	0.326074	0.212875	0.1958	0.26525
962200000	-22778.7	-26684.1	3905.38	-26684.1	0.291893	0.00215039	7.75135	145.221	0.0736942	1.83772	0.323497	0.215247	0.196619	0.264637
962400000	-22867.6	-26708.3	3840.68	-26708.3	0.333453	0.00155372	7.02875	81.1389	0.166313	0.827858	0.321931	0.212401	0.201645	0.264022
962600000	-22838.4	-26698.8	3860.43	-26698.8	0.296573	0.00167104	6.86496	100.728	0.136637	3.12142	0.319917	0.213721	0.197227	0.269135
962800000	-22728.8	-26672.6	3943.77	-26672.6	0.283285	0.00224747	5.95019	182.687	0.043383	2.67047	0.317833	0.216257	0.195792	0.270118
963000000	-22740.3	-26673.5	3933.26	-26673.5	0.261022	0.00347471	7.37054	172.516	0.0444975	1.88226	0.316698	0.21347	0.19922	0.270612
963200000	-22782.3	-26693.4	3911.05	-26693.4	0.2949	0.00293899	8.79973	151.163	0.0714283	4.33197	0.321963	0.213073	0.19965	0.265314
963400000	-22809	-26687.4	3878.42	-26687.4	0.264334	0.00235868	10.3527	119.783	0.137631	13.6118	0.325084	0.209898	0.198473	0.266545
963600000	-22837.2	-26701.2	3863.97	-26701.2	0.275185	0.00167769	5.24035	104.036	0.149727	5.61998	0.322962	0.215485	0.201157	0.260396
963800000	-22815.9	-26693.3	3877.39	-26693.3	0.287401	0.00209217	5.67931	117.081	0.0952761	4.23075	0.324514	0.212503	0.196754	0.266229
964000000	-22786.6	-26682.5	3895.91	-26682.5	0.273182	0.00248391	6.44961	135.861	0.0906117	8.02992	0.31936	0.21026	0.201133	0.269248
964200000	-22857.1	-26720.1	3863.02	-26720.1	0.308845	0.00192177	12.8284	104.63	0.153829	5.0612	0.32105	0.216367	0.196716	0.265867
964400000	-22845.9	-26699.7	3853.72	-26699.7	0.287859	0.00197678	7.37793	94.0846	0.124172	4.26529	0.318331	0.211151	0.195445	0.275073
964600000	-22838	-26695.8	3857.81	-26695.8	0.269257	0.0023867	7.74137	98.9287	0.193817	11.3484	0.316047	0.216125	0.198465	0.269363
964800000	-22909.4	-26724.1	3814.66	-26724.1	0.446659	0.00131561	8.70541	56.062	0.251287	5.88545	0.319916	0.217862	0.195179	0.267043
965000000	-22842	-26698.4	3856.41	-26698.4	0.289172	0.00206627	8.44602	97.3168	0.157168	6.90626	0.317269	0.220007	0.196052	0.266671
965200000	-22817.7	-26690.7	3872.99	-26690.7	0.274516	0.00245325	12.1538	114.494	0.136059	9.09028	0.322244	0.211694	0.196056	0.270005
965400000	-22766.3	-26679.1	3912.85	-26679.1	0.279223	0.00274687	6.65973	152.581	0.0760417	4.93052	0.319949	0.207972	0.199079	0.273
965600000	-22781.4	-26683	3901.65	-26683	0.257713	0.00305392	6.36096	141.993	0.115365	13.3569	0.320866	0.21417	0.195611	0.269353
965800000	-22799.5	-26688.4	3888.95	-26688.4	0.315327	0.00228341	6.85381	129.259	0.121084	7.13816	0.316745	0.21104	0.200411	0.271805
966000000	-22821.2	-26693.5	3872.29	-26693.5	0.304489	0.00223359	10.8944	113.18	0.104987	4.70065	0.316482	0.214738	0.201597	0.267184
966200000	-22775.8	-26683.3	3907.43	-26683.3	0.304574	0.00250873	10.2712	147.798	0.0758787	1.98931	0.317323	0.215228	0.197683	0.269765
966400000	-22828.9	-26697.3	3868.39	-26697.3	0.298905	0.00168901	5.74975	108.479	0.12714	7.19542	0.319891	0.210795	0.199007	0.270306
966600000	-22833.2	-26699.8	3866.57	-26699.8	0.333392	0.00176387	8.13553	106.619	0.0862733	0.797443	0.318057	0.209051	0.201952	0.270941
966800000	-22829.5	-26697.2	3867.7	-26697.2	0.305258	0.00180322	6.08542	107.807	0.124834	5.64428	0.315582	0.213833	0.197919	0.272666
967000000	-22809.8	-26691.2	3881.48	-26691.2	0.27718	0.00185486	12.2956	122.655	0.107066	5.611	0.31685	0.222137	0.194499	0.266513
967200000	-22811.1	-26693.8	3882.77	-26693.8	0.280285	0.00199237	7.78119	122.913	0.0940909	3.45347	0.311466	0.214802	0.19757	0.276163
967400000	-22810.8	-26692	3881.23	-26692	0.292206	0.00195333	8.35028	121.684	0.110598	4.42542	0.324998	0.216342	0.192754	0.265906
967600000	-22843.5	-26705.7	3862.17	-26705.7	0.288101	0.00169906	3.65873	101.369	0.109334	3.07384	0.309687	0.219138	0.202995	0.268179
967800000	-22831.4	-26698	3866.55	-26698	0.307319	0.00194597	7.28579	106.757	0.106494	4.78787	0.313815	0.218902	0.198706	0.268577
968000000	-22838.3	-26701	3862.72	-26701	0.334069	0.00187007	10.6988	103.633	0.118031	2.8464	0.315031	0.212962	0.198866	0.273141
968200000	-22813.9	-26695.8	3881.95	-26695.8	0.267301	0.00247137	8.58537	122.55	0.111574	7.0549	0.321904	0.221307	0.188178	0.268611
968400000	-22789.1	-26694.2	3905.14	-26694.2	0.265121	0.0026528	5.79171	144.82	0.0829593	7.44316	0.316696	0.211224	0.204609	0.267471
968600000	-22869	-26707.7	3838.73	-26707.7	0.292412	0.00164892	7.94556	79.9026	0.222351	7.59376	0.315333	0.217902	0.202858	0.263908
968800000	-22827.9	-26693	3865.04	-26693	0.285006	0.00189521	8.62189	105.893	0.139059	7.91751	0.321561	0.217403	0.198141	0.262896
969000000	-22819.7	-26691.6	3871.87	-26691.6	0.270393	0.00183305	10.1167	113.18	0.145793	11.6211	0.321657	0.214469	0.194369	0.269504
969200000	-22810.8	-26700.4	3889.63	-26700.4	0.278583	0.00228164	6.70599	129.451	0.0889027	2.72762	0.32572	0.210585	0.199274	0.264421
969400000	-22773.6	-26683.2	3909.67	-26683.2	0.265835	0.00208029	11.7997	150.339	0.0680987	6.52343	0.31875	0.216151	0.192351	0.272748
969600000	-22764.8	-26680	3915.18	-26680	0.28168	0.00303161	6.78525	154.931	0.069583	7.32762	0.31193	0.213702	0.201311	0.273057
969800000	-22780.4	-26682.8	3902.39	-26682.8	0.267017	0.00230297	10.9705	143.19	0.0893035	6.24911	0.316034	0.218287	0.194792	0.270887
970000000	-22776.7	-26686.6	3909.9	-26686.6	0.281023	0.00247822	13.7595	150.511	0.0540523	2.39278	0.307787	0.214761	0.207377	0.270075
970200000	-22785.6	-26684.3	3898.64	-26684.3	0.279336	0.00233262	11.7977	139.316	0.07541	3.51729	0.319782	0.216444	0.198394	0.265381
970400000	-22802.3	-26688.7	3886.41	-26688.7	0.267942	0.00193916	6.75705	126.737	0.120543	8.61559	0.321345	0.215531	0.192685	0.27044
970600000	-22761.3	-26680.3	3918.97	-26680.3	0.282149	0.0028793	6.59149	158.365	0.0596944	2.73759	0.326912	0.209485	0.195777	0.267826
970800000	-22792.5	-26683.8	3891.34	-26683.8	0.264156	0.0024463	9.89408	132.287	0.106923	11.3025	0.320236	0.209925	0.199468	0.270371
971000000	-22797.4	-26689.5	3892.1	-26689.5	0.287563	0.00228284	17.6731	133.578	0.0780868	-1.31886	0.325565	0.213105	0.19242	0.26891
971200000	-22834.6	-26699.9	3865.28	-26699.9	0.319728	0.0019011	6.30336	105.435	0.133135	3.60842	0.323101	0.218845	0.192674	0.265381
971400000	-22803.6	-26688.6	3885.05	-26688.6	0.267044	0.00221288	5.8866	125.265	0.126736	10.0184	0.319787	0.219229	0.194797	0.266188
971600000	-22802.6	-26688.2	3885.66	-26688.2	0.263326	0.00233327	8.60721	126.389	0.116603	9.47006	0.312773	0.211809	0.199419	0.275999
971800000	-22824.2	-26695.5	3871.31	-26695.5	0.297911	0.00199452	12.182	112.326	0.107103	1.32358	0.320722	0.219614	0.193743	0.265922
972000000	-22867.1	-26707.1	3839.97	-26707.1	0.29635	0.00169569	10.1766	81.2384	0.169181	5.43499	0.320384	0.204908	0.204453	0.270255
972200000	-22852	-26706	3853.99	-26706	0.315705	0.00207689	20.0735	96.3317	0.127398	3.96111	0.317571	0.21619	0.198665	0.267574
972400000	-22832.2	-26695.8	3863.64	-26695.8	0.264733	0.00236845	11.3242	104.785	0.131213	3.22432	0.323506	0.206901	0.201122	0.268471
972600000	-22874.6	-26710.5	3835.91	-26710.5	0.355388	0.0014315	7.28912	76.4679	0.161917	2.86584	0.323731	0.213568	0.195213	0.267487
972800000	-22796.7	-26690.8	3894.09	-26690.8	0.296637	0.0021927	6.81955	134.011	0.0863892	5.9441	0.315933	0.216243	0.20278	0.265044
973000000	-22743.8	-26673.2	3929.41	-26673.2	0.263569	0.00299962	6.26174	169.008	0.065458	8.44837	0.319679	0.212153	0.197775	0.270392
973200000	-22791.8	-26681.3	3889.59	-26681.3	0.263332	0.00249019	9.92309	130.373	0.0929467	10.3345	0.320212	0.216578	0.199146	0.264064
973400000	-22798.8	-26688.2	3889.48	-26688.2	0.267479	0.00184727	10.7744	130.351	0.104023	4.9564	0.323122	0.21101	0.201038	0.26483
973600000	-22833.1	-26697.5	3864.41	-26697.5	0.3114	0.00171314	8.17029	104.978	0.116116	7.32316	0.322944	0.212996	0.193352	0.270708
973800000	-22745.7	-26675	3929.25	-26675	0.270176	0.00329129	7.28056	168.911	0.0591517	6.24662	0.324244	0.212891	0.200093	0.262772
974000000	-22839.3	-26717.2	3877.91	-26717.2	0.283652	0.00225785	8.94764	118.594	0.110199	7.81301	0.319462	0.215457	0.198717	0.266364
974200000	-22792.7	-26692.2	3899.51	-26692.2	0.285866	0.00172748	5.95117	139.162	0.0888219	3.27249	0.317117	0.221866	0.194003	0.267014
974400000	-22812.5	-26697.1	3884.61	-26697.1	0.342895	0.00225192	10.1353	125.006	0.0839754	-0.30729	0.318573	0.213993	0.195425	0.27201
974600000	-22816.8	-26696	3879.18	-26696	0.292278	0.00242775	5.38416	118.566	0.0848414	0.850121	0.326202	0.214603	0.194194	0.265001
974800000	-22771.7	-26683.4	3911.78	-26683.4	0.281155	0.00294775	9.09343	151.736	0.0587324	3.83167	0.318741	0.21837	0.191874	0.271016
975000000	-22817.2	-26693.5	3876.29	-26693.5	0.292463	0.00206112	11.4441	117.684	0.142984	7.7047	0.317846	0.218071	0.200757	0.263326
975200000	-22832.5	-26699.1	3866.58	-26699.1	0.306012	0.00280657	11.9846	107.982	0.143294	5.15607	0.325045	0.206534	0.198865	0.269556
975400000	-22778.6	-26681.8	3903.25	-26681.8	0.271827	0.00236523	7.33546	143.009	0.0705117	3.51954	0.317054	0.215036	0.196766	0.271143
975600000	-22813.4	-26700.3	3886.86	-26700.3	0.258417	0.00248868	5.85214	126.625	0.0904244	6.93096	0.320149	0.214126	0.198023	0.267702
975800000	-22812.5	-26692.3	3879.86	-26692.3	0.297689	0.00209213	7.03464	120.196	0.116013	7.95092	0.321525	0.216316	0.194855	0.267304
976000000	-22819	-26694.2	3875.17	-26694.2	0.272096	0.00181543	4.56228	114.884	0.123131	6.62456	0.320523	0.214687	0.194278	0.270513
976200000	-22753.4	-26675	3921.61	-26675	0.270346	0.00322104	6.61343	161.113	0.0625025	4.44037	0.320526	0.214366	0.196824	0.268284
976400000	-22817.7	-26695.3	3877.59	-26695.3	0.321808	0.00190272	7.10122	117.844	0.115832	5.00388	0.319338	0.214283	0.200631	0.265747
976600000	-22817.7	-26695.9	3878.15	-26695.9	0.330651	0.00166337	8.70206	118.589	0.100928	4.55122	0.320801	0.217118	0.197111	0.264969
976800000	-22781.2	-26687.2	3905.99	-26687.2	0.325898	0.0028022	12.0873	146.218	0.0497181	-1.15764	0.316683	0.215193	0.198359	0.269766
977000000	-22752.4	-26676.4	3924.02	-26676.4	0.284873	0.00309107	14.9593	165.311	0.0763904	7.26292	0.318755	0.21615	0.196188	0.268907
977200000	-22863.2	-26702.9	3839.7	-26702.9	0.315404	0.0020306	9.40359	81.0777	0.207553	6.9368	0.318967	0.212428	0.200128	0.268477
977400000	-22851.5	-26702.5	3850.99	-26702.5	0.298606	0.00167157	9.04057	91.9889	0.153792	6.54457	0.327382	0.214422	0.196468	0.261728
977600000	-22833.4	-26698.6	3865.17	-26698.6	0.306526	0.0022836	6.79176	105.426	0.120886	5.86332	0.324318	0.21474	0.198118	0.262824
977800000	-22823.8	-26696	3872.17	-26696	0.287621	0.00183243	5.23804	111.836	0.111577	2.15518	0.322975	0.214199	0.198719	0.264106
978000000	-22778.8	-26696.3	3917.48	-26696.3	0.293188	0.00244001	13.0411	157.71	0.0444262	0.0639205	0.32119	0.210162	0.198477	0.270171
978200000	-22783	-26685.5	3902.56	-26685.5	0.299055	0.00258124	6.68635	142.397	0.0822335	5.69759	0.325735	0.216372	0.197187	0.260706
978400000	-22817.5	-26693.3	3875.78	-26693.3	0.292228	0.00239363	7.54009	116.157	0.115502	6.01468	0.318047	0.219672	0.196132	0.266148
978600000	-22851.9	-26704.4	3852.46	-26704.4	0.310173	0.00154341	14.0561	94.2367	0.158239	3.64566	0.318199	0.214646	0.201689	0.265466
978800000	-22878.7	-26708.9	3830.23	-26708.9	0.335803	0.0015502	9.38747	71.3112	0.173031	3.5736	0.318507	0.211845	0.197013	0.272635
979000000	-22810.4	-26690.9	3880.47	-26690.9	0.30356	0.0020853	14.9716	121.862	0.091155	4.72303	0.318173	0.215216	0.199323	0.267288
979200000	-22806	-26691.4	3885.46	-26691.4	0.310503	0.00184969	11.2996	126.191	0.0949256	0.589066	0.317796	0.217946	0.197547	0.266712
979400000	-22832.2	-26701.9	3869.69	-26701.9	0.334136	0.00153458	10.2709	110.241	0.0947947	0.52966	0.314123	0.219908	0.200037	0.265932
979600000	-22887.5	-26711.3	3823.8	-26711.3	0.323027	0.0014421	14.5263	65.8662	0.189685	5.09066	0.318525	0.217013	0.200038	0.264425
979800000	-22842.7	-26701.2	3858.52	-26701.2	0.293704	0.00146739	9.58666	99.5007	0.14356	4.97955	0.320296	0.215346	0.19846	0.265898
980000000	-22819.9	-26693	3873.12	-26693	0.282339	0.00199429	8.53239	113.76	0.116567	7.37626	0.324972	0.214324	0.195503	0.265201
980200000	-22825.3	-26693.7	3868.35	-26693.7	0.282987	0.00241331	13.2533	109.887	0.128145	6.53798	0.319495	0.214963	0.195597	0.269945
980400000	-22841.5	-26701.9	3860.37	-26701.9	0.305396	0.00156064	4.91798	100.132	0.129876	3.39184	0.316875	0.217216	0.195572	0.270338
980600000	-22785.1	-26682.6	3897.47	-26682.6	0.278746	0.00220461	8.40201	137.966	0.0949449	9.81021	0.313689	0.214754	0.19731	0.274247
980800000	-22806.2	-26690.1	3883.82	-26690.1	0.287822	0.00183639	7.51175	123.604	0.07395	1.46141	0.319337	0.216942	0.194203	0.269518
981000000	-22839.4	-26699.8	3860.41	-26699.8	0.288904	0.00200184	13.8689	102.047	0.133302	5.62949	0.321344	0.206473	0.198174	0.274008
981200000	-22795.3	-26690.2	3894.85	-26690.2	0.35278	0.00195464	7.68489	134.473	0.0578749	3.09421	0.319068	0.213896	0.196876	0.270161
981400000	-22800.3	-26687.1	3886.83	-26687.1	0.303144	0.00230146	6.74171	127.247	0.127145	9.62461	0.321002	0.212171	0.195985	0.270842
981600000	-22779.1	-26683.6	3904.55	-26683.6	0.296625	0.00262705	9.58253	144.862	0.0776116	3.38394	0.315277	0.213757	0.199052	0.271914
