# Produced by delphy version 0.99 (build 2020, commit 8e1dda4)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-init-heuristic <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha/ebola_delphy_alpha.log <DASH-DASH>v0-log-every 200000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha/ebola_delphy_alpha.trees <DASH-DASH>v0-tree-every 1000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-out-beast-xml beast2_run_alpha/ebola_alpha.xml
Sample	posterior_for_Delphy	likelihood_really_logG	prior	treeLikelihood_really_logG	TreeHeight	clockRate	gammaShape	kappa	CoalescentExponential	ePopSize	growthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
835600000	-43372	-26654.2	-16717.9	-26654.2	0.292089	0.00166151	0.568751	8.39726	131.528	0.084576	4.14884	0.319424	0.208506	0.202052	0.270018
835800000	-45279.6	-26678.9	-18600.8	-26678.9	0.314734	0.00248379	1.38476	11.2797	140.218	0.078454	4.9246	0.324449	0.2158	0.201189	0.258562
836000000	-37277.5	-26637.4	-10640.1	-26637.4	0.324069	0.00219238	0.390058	6.95963	116.773	0.0886668	5.50079	0.316141	0.213951	0.202102	0.267805
836200000	-45893	-26673.4	-19219.6	-26673.4	0.308219	0.00141225	0.890674	6.37131	117.278	0.103632	4.07384	0.322207	0.217368	0.197349	0.263075
836400000	-40247.5	-26678.6	-13568.9	-26678.6	0.268794	0.00241945	3.43962	6.90783	139.427	0.126288	16.4644	0.315128	0.210821	0.199714	0.274337
836600000	-44951.7	-26679.3	-18272.5	-26679.3	0.275932	0.00281949	1.58728	7.7964	103.796	0.161495	12.2693	0.3207	0.21464	0.192469	0.272191
836800000	-44866.8	-26691.8	-18175	-26691.8	0.269952	0.00218017	1.61611	5.3952	87.4747	0.22384	12.0521	0.318677	0.207865	0.209307	0.264151
837000000	-46018.8	-26683.6	-19335.2	-26683.6	0.286698	0.00227295	1.1182	10.5044	89.8839	0.229097	13.4481	0.324357	0.210913	0.192772	0.271959
837200000	-39520.3	-26630.5	-12889.8	-26630.5	0.269418	0.00231878	0.431655	5.5665	135.346	0.0948598	7.224	0.325319	0.214765	0.196481	0.263435
837400000	-41564.9	-26643.4	-14921.5	-26643.4	0.271231	0.00206512	0.485099	11.4077	126.122	0.10254	5.90132	0.317139	0.21591	0.196547	0.270404
837600000	-6826.8	-26607.3	19780.5	-26607.3	0.29669	0.00225308	0.190985	7.46259	167.201	0.0432116	2.2503	0.321627	0.214636	0.198791	0.264946
837800000	-28406.3	-26618.9	-1787.4	-26618.9	0.278006	0.00229569	0.28882	8.76039	154.93	0.046162	-1.6369	0.325368	0.21234	0.193789	0.268503
838000000	-45009.1	-26651.9	-18357.2	-26651.9	0.31828	0.00278899	0.690611	14.693	162.984	0.0506357	0.655009	0.318904	0.215806	0.195612	0.269678
838200000	-45314.5	-26669.4	-18645.2	-26669.4	0.267123	0.00187491	0.738686	10.9984	115.584	0.13345	10.9213	0.323031	0.215527	0.19923	0.262212
838400000	-44901.2	-26692.2	-18209	-26692.2	0.291212	0.00161569	1.63701	10.2606	106.01	0.120586	0.828221	0.322489	0.210942	0.196596	0.269973
838600000	-45643.2	-26693.5	-18949.7	-26693.5	0.284048	0.00227698	1.20392	16.9414	125.374	0.111359	3.96068	0.328089	0.213696	0.191837	0.266378
838800000	-42728.7	-26702.2	-16026.5	-26702.2	0.33013	0.00136163	2.43685	6.31878	71.0918	0.179533	3.78512	0.317001	0.214988	0.201436	0.266574
839000000	-40069.6	-26687.6	-13382	-26687.6	0.307018	0.001695	3.54979	7.43491	93.3497	0.16094	6.52111	0.319714	0.214677	0.197738	0.267871
839200000	-45513.7	-26690.4	-18823.2	-26690.4	0.277074	0.00184148	1.37476	4.72274	93.6191	0.195412	9.75649	0.324326	0.212099	0.196209	0.267366
839400000	-42070.5	-26691	-15379.5	-26691	0.285365	0.00136707	2.66784	9.51636	101.377	0.133696	7.5211	0.314861	0.21421	0.19987	0.271058
839600000	-41441.8	-26648.6	-14793.2	-26648.6	0.276823	0.0026474	0.48213	12.2772	131.642	0.0894163	5.83844	0.323459	0.214024	0.19653	0.265987
839800000	-38707.9	-26637.7	-12070.2	-26637.7	0.271024	0.00218883	0.409602	8.88455	144.231	0.0849739	6.52345	0.315091	0.218858	0.193507	0.272544
840000000	-45808.6	-26678.6	-19130	-26678.6	0.277567	0.00175413	1.20097	7.88351	84.219	0.144824	5.40221	0.319446	0.21168	0.197367	0.271507
840200000	-44927.9	-26656.5	-18271.4	-26656.5	0.279096	0.00172822	0.672776	19.5269	111.661	0.112528	3.02598	0.317205	0.211474	0.200214	0.271107
840400000	-44686.4	-26681.3	-18005.1	-26681.3	0.274857	0.00165482	1.64906	10.5246	111.81	0.113076	7.72685	0.320606	0.209536	0.198502	0.271357
840600000	-43161.9	-26679.9	-16482	-26679.9	0.310929	0.00167734	2.21234	11.369	108.462	0.120626	2.55881	0.317326	0.210619	0.199182	0.272872
840800000	-46094.7	-26679.4	-19415.3	-26679.4	0.313248	0.00174784	0.950085	6.52636	109.494	0.0874605	1.29794	0.319901	0.212802	0.193127	0.274171
841000000	-16034.6	-26618.6	10584	-26618.6	0.316423	0.00167048	0.222402	5.49531	152.321	0.0528077	1.52878	0.318664	0.212451	0.201697	0.267188
841200000	-45905.2	-26679.7	-19225.5	-26679.7	0.317969	0.00164864	1.23159	7.0504	114.901	0.095632	1.79926	0.315703	0.216296	0.196484	0.271517
841400000	-45920.9	-26661.8	-19259.1	-26661.8	0.306006	0.0019031	1.07072	10.5641	143.119	0.0608522	2.46926	0.31745	0.213366	0.195674	0.27351
841600000	-45754.6	-26669.8	-19084.8	-26669.8	0.280234	0.0031255	1.18602	7.39718	141.393	0.0861453	7.81082	0.319396	0.212865	0.203375	0.264365
841800000	-45754	-26668.4	-19085.6	-26668.4	0.26492	0.0032297	1.21681	8.99356	142.879	0.0749057	4.05331	0.322038	0.211514	0.198348	0.2681
842000000	-44510.7	-26662	-17848.7	-26662	0.309523	0.0019875	0.628518	8.90491	135.673	0.0713542	-1.7406	0.320178	0.21496	0.192683	0.272179
842200000	-45261.4	-26691.4	-18570	-26691.4	0.344178	0.00201875	1.44966	7.25488	95.0842	0.15694	4.33698	0.316755	0.216199	0.198585	0.26846
842400000	-40505.4	-26656.3	-13849.2	-26656.3	0.355781	0.00160942	0.450757	8.75252	105.907	0.123481	1.86664	0.322005	0.215112	0.194083	0.2688
842600000	-45692.6	-26653.9	-19038.7	-26653.9	0.269457	0.00236741	1.06612	10.413	132.376	0.109577	7.62339	0.322814	0.214428	0.195011	0.267747
842800000	-45699	-26642.7	-19056.3	-26642.7	0.270565	0.00309408	0.813119	9.72679	146.736	0.0806607	4.05884	0.318459	0.21279	0.19814	0.270611
843000000	-42784.9	-26638.9	-16146	-26638.9	0.261937	0.00307349	0.534214	4.01805	151.653	0.0709373	9.34503	0.318239	0.211036	0.198024	0.272701
843200000	-46042.8	-26651.9	-19390.9	-26651.9	0.263886	0.00229446	0.975172	13.4721	136.217	0.114227	7.07798	0.320862	0.21391	0.196637	0.26859
843400000	-46118.2	-26670	-19448.2	-26670	0.30913	0.00179806	0.960557	9.3809	96.8435	0.122367	3.53474	0.32302	0.213596	0.199765	0.263619
843600000	-39063.6	-26657.9	-12405.8	-26657.9	0.283748	0.00177282	0.422263	10.3626	104.018	0.16661	11.2612	0.313918	0.217476	0.198835	0.269771
843800000	-44927.3	-26680	-18247.2	-26680	0.33697	0.00216576	1.62764	7.51648	107.137	0.0726412	-2.6951	0.320927	0.213424	0.199578	0.266072
844000000	-45625.2	-26689	-18936.2	-26689	0.312992	0.00224783	1.24973	4.33364	84.4699	0.160724	2.35018	0.320705	0.215253	0.19375	0.270292
844200000	-43812.9	-26674.1	-17138.8	-26674.1	0.365855	0.00145112	0.562653	8.92856	72.9392	0.159997	4.04797	0.320049	0.216579	0.197781	0.265591
844400000	-41297.4	-26647.7	-14649.7	-26647.7	0.330866	0.00217243	0.482119	7.76677	138.085	0.0681878	1.92626	0.322712	0.213886	0.19584	0.267562
844600000	-45477.1	-26679.9	-18797.2	-26679.9	0.312305	0.00147823	0.854051	9.04847	90.8751	0.203496	6.95421	0.31658	0.218054	0.195958	0.269408
844800000	-32637.1	-26658.8	-5978.27	-26658.8	0.379771	0.0013937	0.332573	6.77094	78.0907	0.158894	1.92943	0.322524	0.216325	0.197135	0.264016
845000000	-44421.5	-26649.9	-17771.7	-26649.9	0.261115	0.00258303	0.624391	15.0241	132.256	0.109685	10.8008	0.318932	0.213554	0.201768	0.265746
845200000	-9801.99	-26644.8	16842.8	-26644.8	0.329909	0.00175259	0.197831	7.55968	85.2503	0.217251	8.27874	0.31738	0.214362	0.2021	0.266158
845400000	90124.6	-26578.7	116703	-26578.7	0.272142	0.00271844	0.0844719	11.3762	151.842	0.0879526	8.28429	0.317786	0.213322	0.202161	0.266731
845600000	-39107.2	-26640.1	-12467.1	-26640.1	0.269107	0.00226426	0.430293	11.9697	132.853	0.0763634	1.75753	0.319354	0.214839	0.199164	0.266642
845800000	-35042.8	-26646.1	-8396.74	-26646.1	0.307816	0.00162	0.357212	10.5569	122.627	0.110631	7.28635	0.321075	0.210493	0.19469	0.273743
846000000	424.402	-26620.5	27044.9	-26620.5	0.275572	0.00188583	0.173073	7.75437	117.807	0.0944812	3.97853	0.32043	0.216221	0.194524	0.268824
846200000	-27979.7	-26617.3	-1362.38	-26617.3	0.280377	0.00197211	0.285706	8.64406	125.799	0.12039	7.74226	0.322379	0.21692	0.19387	0.266831
846400000	-23799.4	-26639.1	2839.77	-26639.1	0.320393	0.00148208	0.259426	7.98423	103.853	0.105854	-1.31626	0.318304	0.21314	0.198632	0.269924
846600000	-45411.7	-26655.3	-18756.4	-26655.3	0.30405	0.00193903	0.710321	8.67764	109.526	0.116654	6.45129	0.317831	0.216847	0.197491	0.267831
846800000	-44821.7	-26682.6	-18139.2	-26682.6	0.286643	0.00196124	1.60696	14.8056	108.774	0.124437	7.12394	0.31603	0.214342	0.195777	0.273851
847000000	-45339.9	-26671.7	-18668.3	-26671.7	0.319672	0.00222742	1.46183	16.1171	129.833	0.0928662	3.20885	0.31887	0.216085	0.197115	0.267929
847200000	-43977.2	-26647.7	-17329.5	-26647.7	0.321711	0.00340551	0.610823	6.22941	142.523	0.0712	4.20957	0.31944	0.210001	0.200393	0.270166
847400000	-44383.9	-26657.6	-17726.3	-26657.6	0.265409	0.00213791	0.635307	8.00693	121.535	0.130174	9.56433	0.315456	0.213082	0.199209	0.272252
847600000	-38034.7	-26637	-11397.7	-26637	0.267903	0.00245988	0.40275	7.08996	130.035	0.111473	9.6232	0.321951	0.21097	0.197264	0.269815
847800000	-45940.9	-26673	-19268	-26673	0.277491	0.00247511	0.832583	8.12131	126.561	0.0681303	1.44354	0.31395	0.212011	0.199403	0.274636
848000000	-45378	-26665.5	-18712.5	-26665.5	0.274229	0.00210918	1.2488	6.83816	149.89	0.0686039	5.61398	0.320233	0.207742	0.203314	0.268711
848200000	-45525.5	-26663.2	-18862.4	-26663.2	0.273927	0.00237145	1.31107	6.14148	145.561	0.0881245	8.07906	0.320315	0.215903	0.196777	0.267005
848400000	-46019.3	-26671.3	-19348	-26671.3	0.274646	0.0029757	1.00425	17.83	152.404	0.0815871	8.97081	0.322935	0.219583	0.19338	0.264102
848600000	-45028	-26668.5	-18359.5	-26668.5	0.289231	0.00253478	1.60153	8.06711	138.277	0.0755093	5.41826	0.319452	0.215804	0.199351	0.265393
848800000	-45319.5	-26653.8	-18665.7	-26653.8	0.304447	0.00315878	0.786752	8.27491	151.007	0.0589593	0.295165	0.316528	0.216083	0.198326	0.269062
849000000	-44774.3	-26667	-18107.3	-26667	0.263798	0.00366923	1.67211	7.48805	177.046	0.0454854	4.40573	0.316942	0.214435	0.197441	0.271182
849200000	-45773.3	-26678.9	-19094.3	-26678.9	0.323788	0.00263435	1.01283	8.38091	113.568	0.12018	5.82573	0.321298	0.211664	0.193887	0.273151
849400000	-44861.2	-26676.6	-18184.7	-26676.6	0.261859	0.00163981	0.66433	7.49601	98.9209	0.163472	5.3525	0.312097	0.215781	0.199193	0.272929
849600000	-41587.7	-26676.9	-14910.9	-26676.9	0.255789	0.00258854	2.78077	11.8151	133.796	0.0941863	10.3884	0.324073	0.21163	0.196603	0.267694
849800000	-42173.8	-26685.7	-15488.1	-26685.7	0.312506	0.00205792	2.62139	8.43503	117.594	0.0781346	2.96977	0.311326	0.217397	0.200898	0.270379
850000000	-45253.7	-26677.6	-18576.1	-26677.6	0.306563	0.0014715	1.43242	7.31906	107.516	0.13527	3.78848	0.318278	0.210417	0.202997	0.268308
850200000	-45170	-26668.9	-18501.1	-26668.9	0.287175	0.00257804	1.46623	5.82682	119.344	0.112368	3.06578	0.3264	0.209263	0.194965	0.269371
850400000	-43481.8	-26681.7	-16800.1	-26681.7	0.300997	0.00319568	2.15173	6.76689	160.299	0.0587518	2.65184	0.322613	0.218135	0.192543	0.266709
850600000	-45594.5	-26674.3	-18920.2	-26674.3	0.264915	0.00223747	1.28839	9.48259	120.583	0.140932	9.31472	0.317407	0.213861	0.199172	0.26956
850800000	-36298.2	-26636.5	-9661.69	-26636.5	0.323645	0.00201201	0.365571	11.003	107.946	0.124828	3.75322	0.319541	0.213901	0.201546	0.265012
851000000	-34378.9	-26613	-7765.89	-26613	0.298783	0.00243938	0.34568	12.8261	133.484	0.102798	4.70038	0.317672	0.212938	0.199525	0.269864
851200000	262.759	-26618.9	26881.7	-26618.9	0.289327	0.00274977	0.174885	13.1574	151.841	0.0628048	6.04307	0.312973	0.2151	0.201616	0.270311
851400000	11295.1	-26598.1	37893.1	-26598.1	0.29726	0.00308751	0.153943	7.11232	156.73	0.0510429	3.44884	0.317483	0.214134	0.196093	0.27229
851600000	18133.2	-26607.9	44741.1	-26607.9	0.279911	0.00222094	0.142208	10.3025	112.847	0.127262	8.61602	0.318052	0.214844	0.204322	0.262782
851800000	8412.4	-26598.4	35010.8	-26598.4	0.309147	0.00261901	0.156651	9.71637	148.559	0.0799316	4.45993	0.31568	0.210907	0.199434	0.273979
852000000	-45707.3	-26674.8	-19032.5	-26674.8	0.290871	0.00265781	1.22647	11.6966	132.956	0.104974	7.01302	0.317495	0.214716	0.194741	0.273048
852200000	-45587	-26660.7	-18926.3	-26660.7	0.284086	0.00234308	0.765857	4.41132	127.874	0.118682	8.48935	0.322173	0.213408	0.198078	0.266342
852400000	-46157.3	-26648.8	-19508.5	-26648.8	0.282638	0.00279728	0.904739	6.95102	147.371	0.0729032	4.7925	0.32082	0.215585	0.197193	0.266402
852600000	-38733.1	-26626.9	-12106.2	-26626.9	0.263166	0.00273678	0.409452	6.09249	150.368	0.0949357	9.47752	0.314803	0.212265	0.199233	0.273698
852800000	-46028	-26683.4	-19344.6	-26683.4	0.317999	0.00174644	1.07204	7.48478	120.511	0.0975857	2.8007	0.317302	0.218593	0.198347	0.265758
853000000	-45653.9	-26656.5	-18997.4	-26656.5	0.276945	0.00186927	0.788303	11.0082	116.031	0.102235	3.60639	0.320961	0.216365	0.195945	0.26673
853200000	-37338.1	-26637.5	-10700.7	-26637.5	0.304949	0.0019738	0.396511	8.20927	122.321	0.0728529	0.825065	0.322227	0.211333	0.195259	0.271181
853400000	-41345.5	-26657.8	-14687.6	-26657.8	0.265531	0.00193065	0.47759	7.78366	121.673	0.153936	14.2897	0.320032	0.215236	0.195442	0.26929
853600000	-45350	-26686.1	-18664	-26686.1	0.295346	0.00192423	1.41443	6.72753	126.913	0.0951601	1.80315	0.326284	0.210534	0.197237	0.265946
853800000	-45340.4	-26690	-18650.4	-26690	0.309447	0.00148568	1.40899	9.81576	74.4617	0.196673	5.97437	0.323816	0.214379	0.194498	0.267307
854000000	-43683.1	-26678.7	-17004.3	-26678.7	0.321219	0.00214263	2.02791	7.45243	129.833	0.0781326	2.76399	0.31341	0.213871	0.197069	0.275651
854200000	-35294.8	-26676.8	-8617.95	-26676.8	0.295456	0.00242487	6.37439	10.163	152.825	0.0740111	5.92799	0.321366	0.212389	0.195063	0.271181
854400000	-44668.8	-26664.5	-18004.3	-26664.5	0.289638	0.00267155	1.63328	7.58001	143.616	0.0821998	4.41631	0.317527	0.214154	0.197389	0.27093
854600000	-44180.8	-26667.7	-17513.1	-26667.7	0.268632	0.00187091	1.8427	5.67491	134.124	0.13601	12.3993	0.318699	0.212469	0.197449	0.271383
854800000	-41809	-26666.2	-15142.8	-26666.2	0.33302	0.00171887	0.504519	7.01602	115.89	0.10424	2.39456	0.312572	0.220881	0.198579	0.267968
855000000	-45670	-26669.7	-19000.3	-26669.7	0.276527	0.00158702	0.842372	9.15496	109.578	0.166054	10.357	0.322025	0.211571	0.195815	0.27059
855200000	-45572.8	-26661.7	-18911.2	-26661.7	0.288298	0.00206022	1.25937	8.75102	116.961	0.133839	7.45656	0.321946	0.215634	0.190773	0.271648
855400000	-44091.9	-26675.3	-17416.6	-26675.3	0.272428	0.00254944	1.90653	9.59851	145.892	0.0854962	8.72857	0.317738	0.215196	0.200199	0.266867
855600000	-34774.5	-26687.9	-8086.6	-26687.9	0.304498	0.00228006	6.89959	9.0454	114.72	0.0992413	4.1093	0.319282	0.216078	0.194573	0.270067
855800000	-44161.5	-26668.8	-17492.6	-26668.8	0.307707	0.002716	1.88811	13.1892	146.634	0.0622941	2.22634	0.316227	0.215266	0.197499	0.271008
856000000	-44347.6	-26669	-17678.6	-26669	0.267519	0.00172885	0.626909	5.11607	104.157	0.151389	9.5181	0.322445	0.214205	0.195357	0.267994
856200000	-45881	-26661.3	-19219.7	-26661.3	0.320139	0.0019655	0.847979	12.3209	118.633	0.0989637	4.98034	0.317976	0.214236	0.197526	0.270262
856400000	-36340.9	-26634.7	-9706.18	-26634.7	0.286899	0.00195146	0.37421	9.95536	107.263	0.106784	5.43444	0.315555	0.214459	0.199011	0.270975
856600000	-46414	-26694.5	-19719.5	-26694.5	0.408817	0.00128429	0.814951	6.0035	84.0628	0.151178	1.34232	0.319041	0.218729	0.196604	0.265626
856800000	-43111.1	-26692.9	-16418.2	-26692.9	0.286287	0.00212767	2.26244	10.6931	105.372	0.111982	3.21505	0.321954	0.208987	0.202187	0.266871
857000000	-44483.9	-26664	-17819.8	-26664	0.302441	0.00244251	1.78608	18.1927	151.264	0.072857	5.43035	0.320885	0.213229	0.195257	0.270629
857200000	-44784.2	-26680.5	-18103.7	-26680.5	0.300708	0.00200812	1.73826	7.61932	104.143	0.135754	5.31568	0.319287	0.213458	0.192873	0.274383
857400000	-45646.4	-26667.5	-18978.8	-26667.5	0.280023	0.00193475	0.863156	5.71241	107.801	0.153495	5.25625	0.315636	0.214679	0.196147	0.273538
857600000	-40712.4	-26638.1	-14074.3	-26638.1	0.282809	0.00207936	0.461003	6.19118	137.462	0.0650738	2.2175	0.321488	0.213719	0.196067	0.268726
857800000	-42299	-26649	-15650	-26649	0.305932	0.00188791	0.500241	12.1849	133.879	0.0741957	1.45924	0.318721	0.215052	0.193567	0.27266
858000000	-35179.7	-26634.6	-8545.15	-26634.6	0.297931	0.00275074	0.366632	17.6019	117.714	0.120847	3.64751	0.319158	0.214769	0.20043	0.265644
858200000	-43006.1	-26660.8	-16345.3	-26660.8	0.295238	0.00182532	0.555503	8.61891	99.5614	0.127468	5.21967	0.31646	0.216558	0.200689	0.266293
858400000	-43512.1	-26657.5	-16854.6	-26657.5	0.271181	0.00187004	0.55898	8.65497	121.537	0.136368	10.5415	0.313176	0.226764	0.194846	0.265214
858600000	-43583.8	-26657.9	-16925.9	-26657.9	0.2966	0.00168314	0.558205	9.05388	115.995	0.118504	7.13452	0.319807	0.212479	0.196376	0.271338
858800000	-45182.5	-26671.5	-18511	-26671.5	0.269042	0.00209066	1.49201	6.09659	119.657	0.128853	11.3695	0.320142	0.211429	0.200701	0.267727
859000000	-45628	-26672	-18956	-26672	0.312214	0.00180664	1.35242	4.89129	121.556	0.0759061	1.10971	0.319684	0.213925	0.198966	0.267425
859200000	-42588.6	-26663.7	-15924.9	-26663.7	0.321129	0.00196939	0.530709	7.70656	90.8729	0.174567	7.53379	0.313094	0.215645	0.203659	0.267602
859400000	-44865.9	-26668.8	-18197.2	-26668.8	0.268932	0.00191718	0.671816	13.6815	103.575	0.193949	13.2694	0.318256	0.216506	0.194854	0.270384
859600000	-45949.1	-26662.7	-19286.4	-26662.7	0.306735	0.00258183	1.06356	11.8168	132.502	0.0694402	1.24397	0.321079	0.210726	0.199729	0.268466
859800000	-45611.4	-26656.7	-18954.6	-26656.7	0.268248	0.00308487	1.20763	10.2412	163.726	0.0488146	2.40707	0.320271	0.213621	0.199151	0.266957
860000000	-45821.2	-26676.5	-19144.8	-26676.5	0.31265	0.00158094	0.888484	6.93781	82.1233	0.178221	4.39581	0.31527	0.215623	0.19543	0.273677
860200000	-45671.4	-26689.8	-18981.5	-26689.8	0.316743	0.00194453	1.2755	15.6003	92.3205	0.103318	-1.61857	0.327169	0.211839	0.193517	0.267475
860400000	-44040.3	-26680.8	-17359.5	-26680.8	0.299573	0.0019641	1.90566	13.6145	103.585	0.150768	4.95836	0.311593	0.215766	0.201395	0.271246
860600000	-46109.7	-26680.2	-19429.4	-26680.2	0.263328	0.00188044	1.111	11.0032	95.5727	0.195255	12.4412	0.324286	0.210114	0.201068	0.264533
860800000	-45812.5	-26664.8	-19147.7	-26664.8	0.283119	0.00222685	0.839489	7.08755	110.216	0.10187	5.03019	0.31416	0.2195	0.198036	0.268304
861000000	-46172.1	-26680.3	-19491.7	-26680.3	0.270655	0.00208813	1.04689	8.18202	110.124	0.150403	8.64133	0.318827	0.214684	0.198944	0.267544
861200000	-45982	-26666.8	-19315.1	-26666.8	0.298733	0.00186875	1.12839	6.25918	129.408	0.0880583	3.95143	0.317549	0.211835	0.198314	0.272302
861400000	-44696.3	-26688	-18008.3	-26688	0.300863	0.00227389	1.65293	9.37128	125.661	0.0896885	3.63338	0.31799	0.211906	0.199089	0.271015
861600000	-45211.9	-26653.8	-18558	-26653.8	0.264706	0.00251974	1.42914	7.53369	146.689	0.088912	5.93762	0.320494	0.209739	0.199091	0.270675
861800000	-45570.5	-26650.4	-18920.1	-26650.4	0.276982	0.00266728	0.812933	8.55976	148.348	0.0774542	6.41082	0.319144	0.214525	0.193252	0.273079
862000000	-39730.4	-26658.2	-13072.2	-26658.2	0.285718	0.00167761	0.432051	5.93897	96.8026	0.163097	3.84151	0.318542	0.210353	0.197752	0.273353
862200000	-29091.7	-26636.9	-2454.79	-26636.9	0.296984	0.00220982	0.294051	8.90733	126.085	0.0813235	5.03978	0.324321	0.205717	0.197596	0.272365
862400000	-46032.5	-26673.9	-19358.7	-26673.9	0.32355	0.0020337	1.01534	6.47065	129.175	0.0692634	1.41077	0.318596	0.21933	0.191246	0.270827
862600000	-45871.6	-26656.3	-19215.3	-26656.3	0.272211	0.00235858	1.02557	14.2134	150.574	0.0702278	3.88215	0.322775	0.210615	0.195841	0.270769
862800000	-45950.6	-26658.4	-19292.2	-26658.4	0.303764	0.00211582	0.981038	13.5184	148.187	0.0480556	-3.57054	0.318347	0.214277	0.199397	0.267979
863000000	-45763.2	-26659.4	-19103.8	-26659.4	0.2671	0.00284533	0.79919	17.8599	145.92	0.0795176	7.66351	0.32459	0.208566	0.196521	0.270323
863200000	-45023.3	-26675.7	-18347.7	-26675.7	0.389233	0.00177587	0.719937	8.88803	129.661	0.0736395	0.243119	0.317756	0.220012	0.194894	0.267338
863400000	-1081.4	-26614.1	25532.7	-26614.1	0.266536	0.00218382	0.175839	13.1914	147.897	0.0687485	3.34695	0.319874	0.219004	0.199169	0.261953
863600000	82718.4	-26585.6	109304	-26585.6	0.277414	0.00260663	0.0885031	7.72415	133.128	0.124507	10.4235	0.319897	0.206055	0.202909	0.271139
863800000	-23632.5	-26614.5	2982.04	-26614.5	0.287444	0.00216178	0.252542	9.59117	128.079	0.0881498	3.99315	0.320336	0.212661	0.199914	0.26709
864000000	-42513.9	-26657.1	-15856.8	-26657.1	0.269366	0.00229879	0.523619	6.66059	143.61	0.0576496	1.73519	0.315343	0.221627	0.197329	0.265701
864200000	-44682	-26674.5	-18007.6	-26674.5	0.334024	0.00225976	1.6402	11.089	98.0172	0.13201	2.39312	0.320038	0.21342	0.197359	0.269183
864400000	-41181.2	-26700.3	-14481	-26700.3	0.291597	0.00183393	3.03066	12.4102	89.1763	0.17144	5.80983	0.321153	0.213613	0.198385	0.266849
864600000	-45579.1	-26677.1	-18902	-26677.1	0.34252	0.00171379	0.779978	8.04273	104.079	0.113271	0.521694	0.319653	0.213998	0.197979	0.268369
864800000	-13010.7	-26622.1	13611.4	-26622.1	0.289135	0.00221801	0.206583	14.6364	136.627	0.106226	8.33578	0.316153	0.214468	0.200806	0.268573
865000000	-10125.1	-26602.9	16477.8	-26602.9	0.297802	0.00226336	0.199894	12.7006	137.923	0.0537283	-1.89725	0.318091	0.214442	0.199167	0.2683
865200000	21948.5	-26595	48543.5	-26595	0.292178	0.00240475	0.134086	5.5267	135.711	0.0849158	5.74991	0.320125	0.212296	0.199982	0.267597
865400000	-21316	-26606.7	5290.7	-26606.7	0.260809	0.00269143	0.248731	10.0277	137.322	0.102584	8.97173	0.317398	0.213436	0.199585	0.269581
865600000	-41066.4	-26667.4	-14399	-26667.4	0.282723	0.00350404	3.03296	6.01632	154.972	0.0633111	2.09986	0.322033	0.212917	0.198281	0.266768
865800000	-44989.7	-26673.2	-18316.5	-26673.2	0.28478	0.00266176	1.54767	13.9177	145.66	0.0853707	6.7726	0.325738	0.208335	0.200774	0.265153
866000000	-32376.9	-26639.4	-5737.56	-26639.4	0.303259	0.00169582	0.325499	10.2801	115.961	0.0815513	0.813652	0.326135	0.207691	0.192163	0.27401
